Mzvalue,row ID,RT,Sample.0,Sample.1,Sample.2,Sample.3,Sample.4,Sample.5,Sample.6,Sample.7,Sample.8,Sample.9,Sample.10,Sample.11,Sample.12,Sample.13,Sample.14,Sample.15,Sample.15a,Sample.16,Sample.17,Sample.18,Sample.19,Sample.20,Sample.21a,Blank.1,Blank.2,Blank.3,Blank.4,Blank.5
424.9650939,3021,4.440716851,2326.080078,1573.097412,1464.711792,500,1723.51123,501,502,500,501,6766.558105,6184.734375,501,500,1529.715088,2596.539307,1793.084229,501,7449.602539,28089.50391,4590.320801,7534.046387,22478.49805,4644.964355,540.2666626,501,500,501,500
374.3166485,1704,11.70209352,804.5812988,871.5388184,938.9412231,741.942749,500,997.4297485,502,738.2386475,1351.958618,984.6326904,500,89207,72089.8125,50802.64063,74298.99219,1236.343506,775.3136597,500,262,500,1629.160645,271.7817688,500,500,571.0535889,446.0285645,560.9470825,465.6749878
551.6385044,2493,5.662157263,500,500,501,500,741.9605103,1112.862671,905.0617676,1580.786865,2186.883301,502,500,126314.1484,45103.76953,41102.16797,51823.28516,500,586.7349854,500,501,500,501,502,500,500,501,500,501,500
219.8005506,2411,13.15613867,500,500,462.4450073,500,500,666.2630005,502,500,501,502,500,99781.83594,103997.7813,41059.58203,118941.4609,2145.062256,3226.049316,294.9072571,501,500,501,502,500,500,501,500,501,500
560.0097685,2458,3.723196338,14649.11719,500,14380.41602,500,2468.759033,501,2844,6547.319336,8191.662109,9092.649414,15426.82031,23006.4668,16920.55664,22539.09961,24182.37109,500,501,8343.751953,7506.248047,3999.803955,6951.59082,4720.175293,500,500,501,500,501,500
72.11529557,1641,5.276395742,500,500,486.5734253,500,500,562.9065552,240.2413788,335.0100098,501,502,500,157404.7344,165073.6094,67319.125,178056.3438,3268.659912,6460.963867,466.795929,501,500,501,502,500,500,501,500,501,500
611.0264737,1975,12.42952477,17664.01953,500,17054.30859,500,500,501,502,4478.600586,5938.828125,5571.197754,18625.38867,35524.04688,20914.57227,26187.64453,25473.58398,500,501,7584.333008,14883.90527,4891.695801,6189.288086,4755.910645,500,500,501,500,501,500
628.4503872,1590,4.44229101,595.4459839,500,664.267395,500,303.6136475,463,502,500,894.2189331,502,500,604701.6875,488934.4688,202780.5156,623062.875,5319.985352,15068.91504,327.7659607,242.625,500,501,502,500,500,399.3496399,302.884613,501,205.4321442
272.6626659,3690,11.52330125,3365.370361,5006.138672,3487.406494,540.25,6651.816895,501,4353.668457,2080.395264,3064.183594,5252.786621,13075.75977,5726.592285,500,7812.083496,6874.029785,7381.472168,7292.892578,16141.87988,35928.81641,10043.46973,15300.16992,28973.87695,17171.38281,500,501,500,501,500
121.1441,2630,5.534674475,31642.9082,7793.855957,7108.816406,1499.254028,5354.130371,25091.59375,3053.361328,6970.229004,22016.2207,12127.86719,99393.01563,16078.27246,41736.39844,6086.633301,5960.147949,20566.20898,53817.48047,5748.36377,564.6306152,66209.94531,17240.59375,1336.930176,26692.98047,1316.07605,538.104187,785.3272095,1075.434814,9258.615234
423.4937656,386,14.72743211,27487.34375,10407.86328,8033.730469,1151.851929,9652.142578,32197.56836,4017.893066,7931.572266,23637.08203,14055.6543,94330.1875,12543.37793,36802.36328,7775.036621,5132.241211,27216.76953,48168.3125,7336.776855,1437.768188,65095.05859,18845.56055,1783.591919,43970.73047,978.0145264,497.4384155,646.7600708,1211.98645,4636.227051
563.357121,2159,2.400738243,500,500,501,500,500,501,502,500,501,502,500,16327.74219,12425.11816,9483.320313,15924.40918,500,501,427.8418274,501,500,1167.336548,502,500,500,501,500,501,500
518.9983833,1763,5.829568394,571.0359497,398.5079041,592.2287598,643.6814575,500,603.1617432,464.2807007,500,620.097229,658.3478394,296.4852905,69507.59375,68313.48438,29258.11523,69564.75781,916.260437,729.2189941,273.8401184,272.6173096,239.9705811,501,502,500,489.072052,415.4848633,371.25,481.1342468,265.0044556
494.5764331,2685,3.510103526,17329.26563,4498.98877,4262.568359,1433.701294,3520.343506,14595.03809,2212.700684,4074.453369,11173.10938,6840.496094,52347.94141,9085.133789,22241.53906,3913.913086,3230.418701,12507.80957,30421.85742,3448.0625,874.3295288,33393.07813,10065.76172,1425.073486,15025.72949,1318.572266,1019.160278,791.8864746,1312.024048,5351.052734
458.5140846,2749,9.681090817,500,5301.79834,3279.260742,500,5719.319824,12044.41113,2297.906494,3872.623535,6624.163574,5686.390137,30018.3418,3601.65625,8274.005859,2496.591797,1532.281372,10593.97656,16121.47852,3322.517822,501,21077.83984,6541.953125,502,18651.45117,828.3734741,501,500,917.1875,1858.334351
279.4654016,2703,4.411700551,14131.68359,6125.969238,4278.92627,500,5611.893066,16925.50781,2411,4675.922852,11399.94531,7724.975586,50756.62109,501,16709.92383,4546.62207,2395.660156,14233.11133,26954.00781,500,501,32904.97656,501,502,23004.95703,500,501,500,501,2218.843994
622.2020404,2695,2.303430708,16070.55762,5721.439941,4310.526367,500,4595.802734,16170.76465,2582.158691,4750.067871,13097.73926,8447.442383,54137.77734,7895.285645,21621.95313,4703.016602,3537.111816,13794.20801,28656.96875,4122.056152,501,35079.80859,10410.19824,502,19064.8418,954.9946899,501,1112.470093,1063.104736,3128.190674
178.3493358,2537,2.861492111,500,500,501,500,500,501,502,500,501,502,500,19558.86328,9835.183594,5525.171875,27614.64258,500,1516.061401,500,501,500,501,502,500,500,501,500,501,500
635.6514797,2031,2.940139742,500,500,501,500,500,501,502,500,610.932251,502,500,30948.79688,500,501,502,500,501,500,501,500,501,502,500,500,501,500,501,500
87.37375468,1864,9.550018959,500,500,501,368.1071472,500,501,464.1634521,500,501,502,500,47045.80078,43424.10156,34939.32813,50185.75391,469.3244629,501,500,501,500,501,502,500,500,501,389.125,501,529.0869751
67.94568323,2374,0.553564743,647.666687,243.0416718,435.0059509,572.9204712,500,661.7531128,344.0033875,415.4445801,675.0020142,566.1488037,269.5318604,351021.0625,339054.7813,196106.8906,363595.9063,3288.080566,2879.674805,244.0416718,249.2717438,500,967.6713257,306.1071472,500,500,464.6627502,385.2041016,575.8904419,500
152.1597918,3460,0.732716665,10024.46387,4155.908691,2363.606934,546.1716309,1641.556274,5892.285156,3611.772461,2444.149658,1540.883179,30312.98242,11639.0498,571.5919189,500,1288.160767,418.0359192,4640.346191,7385.80957,17134.68164,31330.22852,4454.412109,26684.61133,11398.25977,3298.362061,463.2803955,434.6730652,500,447.0645142,500
238.4471346,1144,12.99991188,15539.94336,9186.413086,3298.100342,999.0720215,4237.283203,11524.00684,8075.710449,6400.366211,4400.570313,33778.83203,15118.42969,694.9002075,645.6293945,2133.016357,808.361084,4828.389648,9728.741211,43751.375,50854.10547,13540.92285,28516.91602,32777.65625,9426.824219,806.1968384,480.2662964,559.3413086,778.8421021,648.2866821
602.4309069,3143,1.242702496,500,2136.795166,1679.964355,500,982.743042,2712.186279,1826.732422,1611.449951,3799.166504,16085.18555,500,501,500,501,502,500,501,8551.271484,16831.23828,2722.811768,28516.91602,5618.880859,500,500,501,500,655.336792,500
626.0398342,1354,0.43896073,15539.94336,9446.164063,3206.486328,999.0720215,6717.663086,11524.00684,8645.362305,7120.30957,586.0797119,33046.26563,47642.99609,501,500,2133.016357,502,4505.083984,8504.443359,36145.87109,50854.10547,28178.11523,5287.252441,37891.27344,9908.842773,539.5625,450.4876099,863.8359985,481.0394592,964.0142822
560.6874316,3519,6.278633924,2420.008057,1319.764648,923.1651001,500,500,1595.059814,1196.770142,872.7902222,4447.975586,5950.25293,3161.766846,2027.262573,1064.150391,501,2030.922485,1127.341309,2695.520752,4336.750488,7593.834961,1419.841309,15267.49414,2764.00293,878.0484619,500,501,500,501,500
117.8567393,2433,2.534878829,44981.74609,30467.16406,37653.5,35705.32422,31490.20898,38071.01953,30559.71484,36405.25781,43084.08594,46233.03516,44928.27344,56487.71094,40154.00781,32048.96875,40423.19922,36342.89063,43458.18359,46554.31641,40826.46875,64547.89844,40587.82031,38648.52344,49087.98828,41755.14453,35870.05469,32679.4082,36139.36328,27484.23047
612.6269364,2521,3.676302645,500,500,501,506.1697998,500,501,502,500,501,502,500,36111.10156,35769.20703,501,34750.04297,806.0819092,1342.218018,500,501,500,501,502,500,500,501,500,501,500
222.2154486,1986,5.379009072,552.6052246,500,501,403.0499878,500,490.0644836,408.6960449,266.25,659.0206299,584.0452881,280.6351929,33974.27734,35995.52734,27435.35156,37093.62891,1359.134277,1239.86438,500,501,500,501,502,500,500,383.9262695,358.1557617,501.347229,500
182.889945,1786,13.51064981,500,500,514.2820435,500,500,501,502,500,843.3444214,539.75,310.796051,63161.0625,48533.29688,28256.15039,53181.0625,597.5236206,574.2400513,500,501,500,501,502,500,500,512.8622437,349.8400574,501,500
195.1541887,1619,7.775310262,500,412.680542,495.3086853,547.1887817,500,563.130188,502,418.0212402,544.1154785,687.40625,500,216692.2031,174731.2813,122418.5313,229690.3438,3243.599121,5218.621094,500,517.4448242,500,901.5289307,277.4571533,250.020462,500,453.2491455,246.030304,374.0178528,500
421.9564399,2234,8.435780757,500,500,501,500,500,610.085083,502,331.6785583,501,551.449707,500,52287.41797,50042.47656,501,55806.8125,500,2362.850342,500,501,500,776.0150146,502,500,500,501,500,354.5744629,500
262.6113858,1631,9.712751308,600.0250244,500,731.3886719,533.2662964,369.25,701.6575928,502,500,689.0665894,614.7779541,274.7794189,171258.5469,150818.625,76674.07031,167813.1563,1686.764893,1232.199707,500,501,266.0376587,1026.840942,268.5192261,500,487.1600037,515.5750122,499.1322327,451.1304321,500
385.7261608,1594,10.72085458,797.0625,419.030304,731.3886719,533.2662964,372.2016602,701.6575928,464.9072571,396.7107849,1010.677246,726.041687,274.7794189,538665.4375,419036.4063,302518.7188,429306.0938,2281.496582,1492.002563,389.4515076,289.26651,266.0376587,1033.484497,268.5192261,500,547.3086548,680.5126953,499.1322327,571.1734009,357.2022705
451.2469005,2439,13.89001676,2478.15625,1110.240112,10019.46973,500,739.5999756,10276.09863,502,8299.161133,1528.343506,8267.057617,1659.384277,4018.009766,2634.826172,30021.08594,3126.677734,13759.67871,3917.748779,3531.367188,501,500,6976.551758,502,1079.288208,500,501,500,501,431.6576233
132.998732,2266,0.448082928,899.7590332,4857.667969,1407.436035,389.3125,5168.57959,707.4102783,5297.119629,500,16864.03906,959.2461548,5241.868652,44401.85156,38156.02734,2460.962891,40880.25,1081.76416,501,2951.241211,3344.126221,4818.648438,501,2836.126709,500,500,501,500,501,500
559.0164235,2574,9.154554665,500,500,501,500,500,501,502,500,501,502,500,7646.92041,6830.218262,6113.723145,13769.03027,76461.10938,139667.9219,500,501,500,869.9619751,502,500,500,501,500,501,500
517.4992314,2041,6.820463474,14569.29688,500,6485.453125,500,1482.072876,3477.584229,2745.391357,2131.399902,8202.348633,7049.509766,500,30180.75977,23070.42969,12937.99316,25607.30273,500,501,500,501,500,14563.4541,1994.094238,500,500,501,500,501,500
296.4330973,658,10.64190306,4203.617676,1976.980957,14909.75293,500,76911.88281,65046.90625,59010.67578,7693.045898,501,17601.5,1504.669556,501,500,501,502,714.6206665,1217.846558,19411.01563,120078.2422,31049.18555,800.039978,196719.5938,191861.6563,500,501,500,501,500
211.116164,3452,13.76989816,500,500,501,500,500,946.1453857,502,500,8262.442383,502,500,501,500,501,502,500,501,500,1105.183838,500,27794.99609,862.340332,500,500,501,500,501,500
556.5411466,3355,10.41711204,500,500,663.3846436,500,733.0666504,2309.983398,1207.889282,462.7543945,501,1032.764038,500,501,500,501,502,500,536,1149.960938,3065.549316,1045.122559,64413.66016,1343.880127,1690.027344,500,501,500,501,500
286.6181865,1288,12.49635107,8301.842773,6043.367676,3642.196777,500,9098.928711,10314.48828,8098.469238,4522.355957,8293.545898,21246.03125,78524.09375,1250.21582,1603.432007,1510.911011,2344.090088,1218.603638,3279.722168,93656.67188,139122.7188,66455.49219,146065.4219,125082.9609,111819.8047,500,353.0083313,490.6391907,386.0032043,362.5714417
488.5051016,2034,2.247374667,500,500,501,277.0416565,500,537.1428833,502,405.796875,501,486.349762,500,30586.26563,27308.9082,14644.80957,29271.4375,846.0178833,2210.852295,440.1893921,501,500,653.086792,502,500,500,501,500,316.6694336,500
99.74143032,3488,2.031124946,888.5709229,500,981.713623,500,1446.454956,1383.556519,502,500,7702.035645,502,500,762.666687,500,1158.521118,742.8626709,806.7788696,590.2266235,1075.100464,1708.200684,1086.028564,22274.02539,2440.111816,500,500,501,500,501,500
394.7055533,661,7.238535939,4394.378418,2193.480957,12003.45313,500,64486.11719,50409.05469,47609.69531,7309.070801,626.4500122,16153.99414,1580.32019,648.539856,572.5,945.0632324,846.1374512,1227.366821,1159.349243,18078.98633,96920.92969,24212.17773,1401.576294,162699.9219,155844.7813,500,501,500,501,500
558.8477332,3364,7.331688119,689.5125122,500,581.0294189,500,1068.345337,2114.5,1216.687134,589.8518677,2087.314453,1094.487671,910.6134644,501,500,501,576.2318115,623.9302368,767.696167,1938.347778,2082.7146,1041.083374,57510.3125,2028.812866,1674.685303,500,501,500,501,500
70.91770858,2360,1.965928419,500,500,363.0196228,500,500,501,502,500,603.0888672,502,500,17061.70117,16744.66602,501,17822.20703,500,501,500,501,500,501,502,500,500,501,500,501,500
290.9723501,2420,4.758389618,500,500,501,535.3878784,309.9423218,501,502,500,501,502,500,77419.88281,62095.75781,36598.13281,73143.48438,843.0900879,810.758667,500,501,500,501,502,500,500,406.0416565,500,501,500
52.74111474,3560,2.469481388,500,945.5280151,5633.637695,500,27585.93945,501,22838.86719,3344.355469,501,502,500,501,500,501,502,500,501,7630.466797,45067.08984,11564.08008,501,77080.65625,71611.33594,500,501,500,501,500
91.36220796,3477,6.769407272,500,500,501,500,508.1592102,1068.375,502,500,501,569.4212036,619.1112061,501,500,501,502,500,501,600.9506226,973.1870117,500,25164.52344,502,500,500,501,500,501,500
615.5962851,2726,5.993231218,9826.432617,4660.267578,1211.081665,1335.834839,1109.970459,9001.005859,2358.439453,2401.080811,9646.78418,3682.746582,38957.96094,4888.400391,15828.70313,1409.562012,1943.262695,3832.745361,21430.54297,1446.319702,369.1077576,29441.56836,4236.680176,1305.197632,3751.470947,793.612915,501,531.1862793,874.0737915,11236.77734
106.6624962,1486,12.00606304,15127.85156,4317.479492,3873.355713,1055.391235,5053.492676,8646.446289,1996.68103,3011.508789,7306.05127,5097.000977,27817.76367,6904.048828,16966.57813,4762.585938,2619.153076,10440.61133,14675.65137,1910.699829,441.1985168,32211.08789,8646.84375,697.7999878,25004.27734,538.0083618,479.0045471,385.7000122,650.5582275,1527.288452
382.7192087,2545,6.423161081,500,500,501,500,500,501,502,500,501,502,500,22156.52148,21532.18164,501,25105.25977,500,501,500,501,500,501,502,500,500,501,500,501,500
149.4103824,1332,0.108317027,31676.41992,18391.95508,7669.458008,613.9000244,8731.694336,23982.03516,14629.46094,9554.069336,31963.55469,118470.6406,55889.34766,9493.46582,5543.245117,4152.568359,15313.16113,7581.100586,26342.64063,221277.2188,151384.0938,96609.89063,331635.375,153111.0156,68201.10156,546.4083252,325.680542,496.0416565,428.0548706,528.6574707
309.4613419,763,12.92057976,96445.78906,45567.87891,18668.96094,1077.195435,32018.5332,68950.21094,44192.01563,21385.59961,67950.33594,244274.0156,217553.2031,21981.38281,16247.46094,15641.5,34596.19141,33239.16797,122465.7813,221277.2188,186057.8281,96609.89063,331635.375,153111.0156,68201.10156,1235.342285,385.0059509,624.6133423,477.9600525,595.2000122
120.7315137,1886,3.156873526,500,500,501,500,500,501,502,500,501,502,500,45199.95313,39555.33203,501,54138.19531,500,501,500,501,500,501,502,500,500,501,500,501,500
452.4644508,2671,3.963634157,500,500,501,500,500,501,502,500,501,502,500,2044.959229,500,1768.297974,4492.097168,18047.22461,32809.91406,761.4473877,501,500,501,502,500,500,501,500,501,500
11.62057605,1684,8.557389108,500,500,3595.650391,510.3445129,561.8834839,828,527.675354,489.6666565,1009.481567,502,778.1855469,101620.2266,65958.35156,39051.08594,75896.75,500,825.0061646,962.2253418,501,317.8333435,501,502,500,500,505.0344849,489.2352905,553.2076416,500
570.8672111,3494,6.393178907,5830.951172,3590.038086,1236.156128,445.3517456,2169.363037,4489.665039,3316.154541,1536.008545,4445.036133,15861.3125,12127.52832,1315.127319,992.223999,972.5093994,1977.066406,2282.688477,6314.859375,15376.00098,15299.02734,3983.665283,20841.02539,7166.617676,1495.012695,500,501,500,501,349.9619446
351.2530281,3459,11.04163284,2601.208496,1918.915894,696.1281738,500,879,1673.501099,1498.020752,1141.090454,2203.239258,8797.928711,5023.905273,1020.234558,890.0621338,485.8181763,965.3959351,897.9758911,2061.19751,21582.90234,13105.125,6160.065918,26813.58984,13354.58203,4749.793945,500,445.9239197,374.4485168,545.6644897,304.8275757
424.5250459,2986,4.516080393,6296.291016,4542.215332,6311.135742,903.8425293,7141.779297,6710.512695,4339.595215,3918.001221,5927.98291,10430.88477,21293.44922,9653.47168,6399.403809,16825.55469,12179.23535,12690.33887,14726.58887,25747.12891,46169.74609,17944.00977,24771.01563,34048.86719,17526.83984,500,501,500,501,500
150.0725214,3050,4.994840785,970.4628296,2453.052246,5344.400879,500,31081.88867,9038.754883,33208.08203,3364.547363,1053.51062,1309.595581,1694.280273,2014.260376,1000.804993,1470.137451,1358.321533,1121.621338,941.0263062,7917.894531,31978.37891,13525.57422,1204.17981,58162.02734,117956.2266,500,501,500,501,500
278.3212305,1638,4.651248541,632.7321167,561.5341187,960.4880981,540.1749878,589.375,784.4694214,627.8790894,680.6296387,819.0498047,683.138916,446.5263062,160545.7656,115060.8984,32512.59766,128804.3359,928.680542,778.2857056,500,421.1142883,364.245697,1341.505615,298.2973022,255.0868683,500,501,527.3911133,501,395.4010925
14.03017454,2383,1.857589473,452.9022217,500,466.6447449,500,500,501,502,500,501,548.8029785,500,426063.7188,266236.3438,100228.4688,359037.5313,669.8265991,1180.681396,500,277.1730652,500,753.675354,502,244.2562561,500,634.3894653,500,412,500
596.5320072,695,13.05714835,500,2165.428467,501,500,39204.21484,501,37120.23047,500,501,502,1034.838745,501,500,501,502,500,501,857.7687378,501,15899.51953,501,67523.25781,128236.0391,500,501,500,501,500
336.4934622,3605,11.22715184,500,1405.792603,501,500,25649.25977,501,23551.33594,500,501,502,539.4091187,501,500,501,502,500,501,500,501,10466.44434,501,42498.57031,83018.70313,500,501,500,501,500
197.9672496,3849,7.743754454,500,645.0772705,501,500,4319.192871,501,4093.3125,500,501,502,500,501,500,501,502,500,501,500,4345.23291,3711.766602,501,17152.6543,27145.96484,500,501,500,501,500
114.4907023,3796,5.265609018,500,533.9036865,501,500,11606.22559,501,12045.46094,766.413269,501,502,441.5683899,501,500,501,502,500,501,500,6509.627441,4526.637695,501,17858.61523,37540.28125,500,501,500,501,500
633.7728733,2725,10.19449982,29173.52148,9211.299805,7265.756348,1421.760498,7780.86084,16994.28125,3587.199463,5918.196777,12659.20313,9762.639648,83387.60938,16512.41602,38253.72656,8214.481445,5967.335449,23772.9668,21627.78125,4299.138672,950.9772949,62896.03906,17762.11523,952.4301147,44105.26172,797.4004517,480.1512451,497.637207,1057.335205,3766.600342
593.2915926,440,12.85022718,19037.61328,2567.660889,2038.743042,991.7478027,825.019043,7279.219238,1016.233154,2311.436279,9009.025391,5711.510742,29497.87695,12504.67773,29130.89648,2162.522461,5021.39502,6008.190918,501,1551.900635,412.900238,26566.05273,501,872.2603149,3776.476563,500,501,500,560.442627,4152.037109
508.5021659,2679,13.25547733,16879.5957,9211.299805,6125.143066,968.8623047,7400.275391,14360.75488,3298.472168,4419.97998,9385.313477,7633.984375,60189.66016,9814.467773,21316.91016,6890.128418,3468.002686,19941.37891,31401.91016,3283.375977,841.9797974,46524.72656,13324.56152,833.4000244,44105.26172,447.8994141,480.1512451,500,736.75,1604.850464
496.5305623,2958,9.794067031,500,500,501,500,3155.025635,501,2613.0271,1509.508911,3089.605713,6618.155273,2359.937012,6088.666992,10405.65234,501,35961.57031,1293.289917,501,4470.833496,67317.70313,8910.359375,2523.881348,7219.013184,1796.007813,500,501,500,501,500
434.7628375,1614,14.62686342,736.8476563,459.6433411,696.0026855,429.7555542,443.0010071,505.0416565,617.6450195,471.0014954,818.6099854,705,401.9342041,259039.8281,235331.7188,170359.3281,245653.9531,1160.185791,556.8522949,500,416.0043945,369.4899902,1037.033447,346.9698181,207.4556427,500,395.0344849,370.1142883,372.1025391,316.7817688
409.8722352,1611,7.640371811,563.8800049,500,501,500,500,501,465.0170898,500,501,698.8016968,323.3999939,312222.7188,72602.0625,64951.76172,231901.2188,925.9868164,858.5559082,500,501,500,501,502,500,500,501,500,501,500
463.4442922,2173,10.89724031,736.8476563,735.0843506,764.4467163,429.7555542,443.0010071,657.3132324,637.0625,471.0014954,1646.510376,762.017334,497.6900024,1797083.25,1541155.375,1078061.375,1458747.125,4958.213379,3415.303223,398.7288818,480,303.5514832,1699.383179,346.9698181,268.5557556,500,501,500,517.6420288,500
343.8070117,2203,4.302905433,547.1875,500,501,500,500,501,502,500,525.0999756,502,500,87292.0625,73067.70313,32039.75391,78251.23438,664.3623047,585.4472656,500,501,500,501,502,500,500,501,500,501,500
411.1381643,1375,9.140284755,17016.56445,5251.004395,4219.584473,1145.484863,5221.834473,10200.40039,2309.259766,3636.272461,7341.36377,6037.65332,43511.15234,9414.630859,21118.99219,4907.889648,3495.405518,14063.89844,20687.03906,2667.625732,795.8395386,33440.29688,9480.358398,938.4072876,23755.08398,757.3897095,585.1200562,568.0625,989.4506836,2590.283203
274.5581963,1148,4.951395655,4576.390625,2478.556885,12062.05664,3183.578613,23668.27148,3926.095703,32230.00391,5389.313477,22603.8457,32932.07422,4592.401367,18589.61328,36236.82813,4438.44873,83486.625,2743.64209,12687.78613,15451.4707,76451.64844,61901.91016,24443.9707,36205.89844,5635.568848,500,501,500,501,500
99.93518822,2218,10.0948364,558.2801514,366.75,631.260437,500,500,400.4705811,502,351.8099976,501,524.520813,500,69039.10156,60073.07422,47021.26172,63526.88672,500,502.6014709,500,501,500,796.4381104,356.8333435,261.1387634,500,501,328.4848633,361.6875,500
390.6194107,711,10.35461624,500,500,501,500,31435.03516,26402.78516,28531.30469,12608.51855,501,502,8497.014648,501,500,3488.939453,502,500,501,10035.53711,501,12261.87207,501,12266.58496,500,500,501,500,501,500
59.27134824,659,5.009360352,500,500,501,500,67143.60156,57696.1875,60601.87891,28433.12109,27116.00977,33334.86719,24730.93945,501,14790.23535,17686.60156,502,500,501,28123.77344,501,26701.61523,25127.05273,37712.90234,500,500,501,500,501,500
551.0348392,1950,1.749203136,500,500,501,500,500,598.4464111,482.8014832,500,501,502,500,38367.32422,500,25928.63672,32956.78906,500,501,500,501,500,907.6694336,502,500,500,501,500,501,346.5860291
29.0764493,1661,11.68938283,500,500,501,500,500,649.0072632,502,500,501,502,376.1315002,121824.125,43510.03125,40050.72266,93527.10156,700.6883545,631.0942383,500,501,500,501,502,500,500,501,500,501,500
472.3626091,2461,4.779700754,500,500,501,500,500,501,502,500,501,502,500,56090.60156,50580.30078,21713.45898,48920.02344,500,501,500,501,500,501,502,500,500,501,500,501,500
441.4071079,1913,14.20408108,500,500,501,500,500,501,502,500,501,502,500,42438.16406,27792.5,501,44249.4375,500,501,500,501,500,501,502,500,500,501,500,501,500
621.8495253,1605,7.773584435,710.977356,500,501,500,500,501,502,385.7584839,644.4500122,502,500,341564.5625,292346.9688,126804.5234,317420.75,1488.885498,1734.355591,500,501,500,501,502,500,500,501,500,501,500
614.155924,3267,14.70602122,7674.781738,3085.213379,2910.244141,500,4543.426758,6340.93457,2102.13208,4826.121094,8233.061523,17353.4668,24825.48438,13354.44629,4989.101563,1414.322144,2749.644775,5389.935547,9742.509766,16277.62695,3509.110596,29791.39063,11978.34668,3966.569824,13731.84668,1193.567993,1130.934448,1275.877686,501,1318.26123
274.4506061,1790,1.055211365,500,500,501,500,392,836.3319702,502,500,862,1209.287476,500,62060.33984,64078.01953,31808.07422,63911.79297,1178.257324,1373.516602,317.5113525,501,355.2553101,501,502,500,500,501,500,501,500
457.1832358,2354,1.138041758,500,500,501,500,623.1644897,501,603.3320923,500,501,502,500,23676.82422,17846.96094,14870.4541,19299.70508,500,501,500,501,500,501,502,500,500,501,500,501,500
120.4560713,2033,12.19549146,726.7825928,681.755188,501,565.2901611,756.2091675,780.6124878,702.666687,688.9143066,953.3773193,707.0078125,466.7619019,30690.08008,21827.05859,16517.57617,23949.41406,588.7241211,602.4568481,663.3378296,570.1893921,563.3076782,864.8139648,486.3206482,682.02771,500,501,500,501,489.3880615
242.514033,1812,4.882630807,500,484.8478394,693.6538696,557.3828125,395.4400024,593.4674683,554.5952148,644.6851196,935.1720581,664.0059814,402.8919067,55542.47266,32353.21484,29224.41602,38974.71875,612.9607544,570.4464111,485.1388855,256.7867737,370.0161438,814,502,254.9593048,500,371.3392944,500.1322327,558.0032349,524.0294189
388.475758,1689,9.739424293,439.7202454,500,419.1025391,546.546875,500,501,502,500,1148.333374,502,500,98896.88281,56472.23438,37032.96484,80593.83594,500,776.0512695,500,263.3243103,500,741.0839233,502,500,564.6713257,501,500,409.2445679,500
23.62732546,1841,5.447589736,500,500,501,469.3206482,500,501,502,500,501,502,276.0019226,49827.92969,42163.58594,23966.07813,49231.37891,1063.083618,1662.683594,500,501,500,501,502,500,500,501,318.7934875,501,500
27.84516077,2542,5.302048973,500,500,485.030304,500,500,501,502,500,501,502,500,24454.89453,22463.75781,10267.25195,25971.26953,500,501,500,387.6305847,500,1378.000366,502,500,500,501,500,501,500
595.1680318,403,3.747356075,25986.46094,18075.10156,22330.39648,22919.12695,18017.47461,24391.41602,17625.87891,20818.30078,25323.33008,26447.50977,14394.43555,24012.32813,23456.49805,19711.98242,34445.87891,19737.25195,20262.07422,21287.72266,40359.8125,28064.8125,44941.16797,45708.70703,35424.125,26248.47852,24590.625,20846.61328,22087.4043,18648.4043
579.0820813,1871,5.245069206,500,500,501,495.1358643,500,501,502,500,581.1578979,502,500,46529.57031,41071.21875,21836.04297,48806.61719,500,2933.268066,500,501,500,836.4400635,502,500,500,501,500,501,500
129.8691457,1582,10.65009828,488.2224426,416.4750061,893.4736938,492.7562561,417.6532288,712.2907104,507.6402588,572.2851563,845.8515015,856.9285889,543.7779541,940052.0625,740088.375,616734.625,791501.375,1612.052124,1670.313721,531.3551025,503.1775208,374.4473572,1121.219604,376.125,264.1332092,500,451.0197449,496.0856018,446.5735168,393.5955811
642.1352839,2257,4.006051974,500,500,501,500,500,501,502,500,501,502,500,501,41071.21875,501,502,500,501,500,501,500,501,502,500,500,501,500,501,500
199.7822119,2506,10.47244797,500,500,501,500,500,375.4326782,502,500,653.4447632,502,500,41731.125,29850.24609,27851.77344,42466.35156,500,545.0075684,350.0011902,501,500,501,502,500,500,418.2717285,500,501,500
415.4880437,1748,12.729615,752.4266968,782.5283203,890.0884399,496.1634521,1148.727905,733.4898071,1340.028931,853.9594727,909.1723633,869.2958374,1076.782227,74792.60156,41808.11719,34063.61328,46371.84766,934.25,628.253479,642.0010986,701.7750244,810.8284302,1139.02417,589.289978,560.4473877,500,501,500,501,394.6136475
173.6105467,3020,8.735018287,2317.072998,1567.933838,1592.315063,500,1914.665405,2062.781006,1857.537231,1390.885132,1909.906372,5320.108398,6277.586426,1220.001831,1758.539185,1319.910156,3402.069824,1855.287354,3339.753174,7596.8125,36044.01563,5327.350098,11282.62598,23526.20313,5109.477539,983.888916,501,500,1018.017212,500
136.7394395,2182,3.46933366,644.2784424,408.3088379,636.0791016,503.9655151,500,501,427.0523376,362.0535583,888.5722046,502,500,148420.8281,143334.5469,121994.7578,142028.3281,725.2907104,759.5512695,384.0188599,309.4297485,314.2978516,1124.564087,290.2022705,500,500,445.6305847,500,455.4102478,500
139.9489733,2039,9.218253301,500,500,501,500,500,501,502,500,501,502,500,30197.35156,500,501,502,500,501,500,501,500,501,502,500,500,501,500,501,500
